M_id;T_id;Price_2.2
23018;378200;нет
23019;378204;нет
23268;327275;нет
141921;570869;нет
56879;326949;нет
174623;572797;нет
25181;411695;нет
58783;332571;нет
58782;371716;нет
27881;328867;нет
27883;336511;нет
58784;329753;нет
141920;529747;нет
23267;371512;нет
149597;529749;нет
45978;332797;нет
36035;328039;нет
56879;328155;нет
15753;329317;нет
149597;326899;нет
173219;529748;нет
61929;451159;25,4
48434;363411;нет
48434;330297;нет
100743;351399;нет
108352;524007;нет
26584;333603;нет
134387;439673;нет
191331;439674;нет
191333;439677;нет
191335;439678;нет
191337;439679;нет
191338;439680;нет
34135;370947;нет
88317;352178;нет
34208;581918;нет
142720;391621;нет
178306;580553;нет
134392;580538;нет
142719;580546;нет
42103;576537;нет
211875831;439669;нет
48631;361655;нет
57821;382685;нет
191092;525290;нет
149353;360284;нет
188623;360280;нет
134742;451467;нет
85013;451797;нет
134740;467115;нет
134741;467116;нет
134743;379962;нет
85011;379094;нет
70334;381402;нет
42103;379509;нет
109199;448023;нет
191327;329875;нет
191031;439672;нет
42103;438188;нет
148567;439615;нет
149353;439616;нет
102995;338769;нет
41435;366124;нет
28381;332567;нет
58825;370557;нет
42749;334319;нет
31900;336510;нет
41436;366816;нет
41434;366394;нет
31898;332775;нет
58824;366392;нет
42750;366393;нет
31902;348327;нет
31897;349743;нет
31901;332589;нет
31899;332590;нет
31903;332591;нет
87163;342509;нет
87171;342508;нет
87172;342507;нет
87164;354131;нет
87173;354132;нет
103003;349087;нет
89895;339044;нет
41437;344453;нет
64967;344452;нет
65155;366215;нет
33668;349463;нет
42751;333020;нет
33668;333021;нет
48539;332781;нет
34740;352474;нет
31906;352520;нет
80260;334869;нет
38869;334872;нет
41960;333023;нет
45565;332778;нет
27718;336912;нет
45565;336913;нет
46686;332592;нет
85537;337542;нет
34735;366617;нет
34756;366618;нет
41437;368124;нет
37294;333022;нет
41958;333759;нет
34734;337275;нет
34734;332780;нет
46687;366398;нет
34736;366399;нет
34757;367436;нет
64967;367437;нет
34740;337274;нет
34740;333758;нет
31904;333760;нет
64966;333761;нет
64965;366472;нет
64964;332839;нет
34737;366473;нет
31905;366474;нет
34738;366475;нет
37295;337602;нет
34741;329924;нет
48537;337603;нет
41961;337484;нет
68605;337486;нет
54492;333040;нет
34739;366644;нет
54491;366645;нет
38869;333041;нет
48537;331341;нет
80260;340401;нет
43001;333773;нет
38872;332944;нет
28674;336906;нет
37011;366552;нет
27722;332979;нет
65156;366646;нет
37300;333127;нет
38992;331273;нет
73027;329139;нет
38993;329638;нет
73027;329144;нет
38992;331660;нет
38993;329360;нет
38875;350222;нет
38873;329255;нет
37125;332586;нет
37126;334874;нет
37014;332717;нет
73027;366353;нет
37026;334876;нет
37127;334877;нет
64968;336507;нет
85538;334875;нет
73027;362400;нет
38992;350228;нет
38993;333015;нет
38875;333036;нет
37301;333037;нет
38873;337277;нет
38874;349954;нет
37016;332799;нет
37298;346547;нет
37297;332726;нет
73026;332727;нет
38870;332728;нет
43001;336910;нет
37126;332587;нет
37299;332588;нет
38872;332927;нет
37026;332926;нет
37015;332928;нет
38994;332929;нет
37127;337601;нет
37017;333007;нет
41962;333772;нет
38871;333771;нет
73027;362401;нет
27721;366599;нет
27720;333756;нет
28676;333265;нет
37126;333266;нет
28675;336184;нет
37026;336516;нет
27723;332829;нет
29741;337531;нет
28677;332782;нет
29744;332783;нет
27726;366400;нет
49083;366401;нет
49198;366404;нет
49084;366550;нет
142080;431277;нет
76313;366611;нет
31741;361311;нет
31678;361312;нет
31740;374097;нет
60134;350376;нет
60131;350377;нет
20920;333579;нет
21648;333580;нет
160376;353454;нет
45969;327431;нет
45970;327366;нет
45971;326521;нет
45974;383971;нет
20919;329147;35,48
45967;464221;нет
20920;330928;нет
45968;464220;нет
21648;327365;нет
45972;400281;47,05
45973;400282;нет
119182;468891;нет
32506;347157;нет
157121;358534;нет
157122;358533;нет
314008;564125;нет
355154;561086;34,85
355151;561085;нет
193282;470736;нет
15177;327538;нет
193282;564073;нет
134557;576448;нет
27210;367144;нет
137554;378879;нет
141190;331911;нет
119411;377872;нет
141192;331912;нет
129014;378896;нет
119410;380710;нет
119412;379913;нет
29792;331970;нет
173447;360334;нет
148518;357810;нет
147464;449886;нет
136735;438431;нет
298276;578697;нет
192611;393759;нет
67079;387692;нет
67080;398729;нет
89838;568468;нет
107429;359050;нет
100000414;450238;нет
68792;332966;нет
76314;365244;нет
76316;335291;нет
77679;581932;нет
190673;447792;60,07
140191;577247;нет
59588;350251;нет
42807;437273;нет
288881;534131;нет
288877;532722;нет
136440;467486;2,59
136441;449899;2,93
140190;449900;нет
145650;497249;нет
288883;533928;нет
189405;409861;нет
6,95E+12;557073;нет
154773;352493;нет
74143;439681;2,38
6,95E+12;496413;нет
240495;496412;нет
287509;452006;3,42
189404;347007;нет
189404;496414;нет
1051;496411;нет
87237;416534;4,11
6,95E+12;496417;нет
1052;496415;нет
6,95E+12;496416;нет
74144;467065;нет
189403;416535;нет
288882;534024;нет
178086;573364;нет
136454;532529;2
178088;532512;нет
178085;532307;нет
356693;570067;нет
136456;570222;нет
178083;531498;нет
136445;573510;2,29
136446;576541;нет
178078;532208;нет
288881;533945;нет
178080;533791;нет
178082;532633;нет
136442;532095;2,55
136443;573472;2,34
55239;464222;19,57
86907;464223;нет
178160;530034;1,43
57593;327887;нет
162870;406144;нет
193616;473657;нет
178160;474308;1,43
54375;369862;нет
155527;351876;нет
155528;450851;нет
108193;577109;нет
150886;530026;нет
25648;462915;нет
191095;447449;нет
29749;447450;нет
191096;447451;нет
121945;576971;нет
172292;581911;нет
145915;581955;нет
274465;530035;нет
274466;530036;нет
145913;449909;нет
135343;439453;нет
135344;447452;нет
135345;439686;нет
135346;439687;нет
95331;439688;нет
95333;439689;нет
176962;449907;нет
176963;449906;нет
16725;370552;нет
29965;345368;7,91
30197;335865;8,39
30198;346201;10,38
30201;467356;15,79
81956;575616;нет
196850;580308;1013,74
196850;580381;1013,74
119080;581818;нет
119084;581819;нет
119082;581820;нет
119086;581821;нет
233048;576494;нет
375718;576299;нет
233049;576493;нет
190956;576298;нет
119084;576318;нет
119082;576495;нет
119086;576173;нет
176184;576607;нет
127083;576330;нет
241296;576331;нет
241297;576276;нет
46245;344264;нет
66014;335692;нет
47380;327253;нет
212140624;470624;нет
314386;570074;нет
212140631;470625;нет
169768;576605;нет
66966;331963;нет
66965;364645;нет
51756;361653;нет
314338;573842;нет
314343;569984;нет
314344;569986;нет
191866;578726;нет
116224;353161;нет
80914;352593;нет
48195;371207;нет
16659;326726;нет
266602;531843;нет
189350;565317;нет
46245;347916;нет
69509;467451;нет
146421;439451;нет
54486;531886;нет
104511;580761;нет
104510;450289;нет
104190;514045;нет
86791;331502;нет
38126;327862;нет
39441;329841;нет
86793;353762;нет
38128;328500;нет
86795;329850;нет
211381370;379426;нет
170446;530039;5,49
172704;530040;нет
193288;530041;нет
196894;530042;нет
262954;530043;нет
262954;530044;нет
170445;530038;5,49
193290;574006;нет
145959;581957;нет
145960;581956;нет
267481;564179;1,13
193287;564180;1,15
193947;469501;нет
193289;469502;1,26
57136;395144;нет
57137;439617;нет
57144;468750;нет
57143;456424;нет
57141;439618;нет
57140;464245;нет
57139;439619;нет
57138;332953;нет
57138;439620;нет
170444;530037;5,49
379258;564283;нет
379259;564284;нет
379260;564286;нет
379261;564285;нет
76169;359743;нет
33333;377895;нет
86215;580793;нет
81177;573481;нет
170445;346677;5,49
95806;577043;нет
77485;345216;нет
131093;577054;нет
131091;577166;нет
95804;577172;нет
158742;581922;нет
158745;581921;нет
54079;564074;нет
95801;581952;нет
161719;530045;4,39
171696;530046;нет
158468;530047;нет
118005;581953;нет
51122;573703;1,68
51300;573987;нет
186333;439613;нет
186330;439614;нет
186332;359738;нет
186331;359737;нет
186325;359736;нет
188594;359735;нет
186329;359680;нет
132098;359739;нет
25076;577707;нет
57139;576557;нет
57138;576544;нет
69452;363845;нет
69453;394929;нет
69455;378297;нет
74873;394930;нет
138309;573492;нет
86214;577712;нет
145162;577755;нет
142033;577717;нет
141895;577725;нет
19335;576626;нет
53983;364357;нет
96996;577719;нет
99403;577727;нет
238025;577728;11,25
238026;577765;11,76
61086;329378;нет
58725;329754;нет
33332;328365;нет
33333;328366;нет
33334;328210;нет
35417;331056;нет
69453;362558;нет
57142;333484;нет
57141;333485;нет
57139;333486;нет
57144;346200;нет
32004;369891;нет
32005;369892;нет
170443;580389;5,49
170443;580316;5,49
170443;580462;5,49
139088;573524;нет
173389;573993;нет
137829;378971;нет
188603;439454;нет
188604;352296;нет
121954;577231;нет
137830;378822;нет
137831;377911;нет
137832;396277;нет
137833;388574;нет
137834;345719;нет
137835;346115;нет
32006;387922;нет
31827;387923;нет
176966;439640;нет
32658;352297;нет
84577;352298;нет
98827;362339;нет
32657;362343;нет
191106;345790;нет
191107;379186;нет
53871;524238;нет
297223;581943;нет
297224;581941;нет
297225;581982;нет
134769;371972;нет
54091;581914;нет
32018;346490;нет
84577;345373;нет
121956;577230;нет
69454;371933;нет
77008;352551;нет
77005;449485;нет
77006;378810;нет
77009;379623;нет
41887;380766;нет
77012;328529;нет
39441;361912;нет
39764;362708;нет
33482;361736;нет
77006;329884;нет
51124;335786;1,68
51126;329883;1,88
32016;352226;нет
31973;352222;нет
31975;352221;нет
31976;352223;нет
29941;352220;нет
131433;575702;нет
32015;352224;нет
29755;352295;нет
32017;352227;нет
29943;352225;нет
170449;449698;4,39
168509;449699;нет
31974;374686;нет
108197;576952;нет
177756;577736;нет
170448;345236;нет
170979;357162;нет
169208;530048;4,33
168508;530049;4,33
190760;530050;нет
223359;530051;нет
167423;530052;нет
170447;530053;нет
168509;530054;нет
170448;530055;нет
333542;581915;3,03
30539;369849;нет
30540;330256;нет
23619;372020;нет
23620;369850;нет
23621;362831;нет
23619;353789;нет
30363;335091;нет
30363;335090;нет
23620;354277;нет
23621;347232;нет
30363;335051;нет
81948;576948;нет
131458;581978;нет
131459;581963;нет
131460;574058;нет
131461;574027;нет
131485;581981;нет
131463;581946;нет
131432;581960;нет
131435;581929;нет
131443;581934;нет
32014;439628;нет
29943;391099;нет
32015;393238;нет
32016;393430;нет
29755;401734;нет
32017;386705;нет
31972;496349;нет
31972;395269;нет
29941;496350;нет
29941;449477;нет
29942;393429;нет
31973;449479;нет
31974;395270;нет
31975;449480;нет
31976;449481;нет
164795;580599;нет
36281;348300;нет
66892;329847;нет
53250;327046;13,81
38540;347156;нет
53251;337015;13,61
74639;344512;нет
53252;329728;13,61
53252;347981;13,61
137796;377343;нет
73807;328558;нет
35522;367422;нет
